user_input,reference,reference_video_url,persona_name,query_style,query_length
바이러스 때문에 아이가 감기 자주 걸리면 어떻게 해야 하나요?,감기에 자주 걸리는 어린 아이들은 특히 어린이집이나 유치원에 다니며 다른 아이들과 접촉할 때 새로운 바이러스가 계속 유입되어 감기가 반복되기 쉽습니다. 이런 경우 가장 좋은 방법은 당분간 등원을 쉬게 하는 것입니다. 맞벌이 가정처럼 부득이하게 등원을 계속해야 하는 경우에는 유치원과 상의해 아이를 쉬게 하는 것이 좋습니다. 또한 손 씻기를 잘 가르치는 것도 감기 예방에 매우 중요합니다.,https://www.youtube.com/watch?v=DD8tv2koDp4,a compassionate pediatrician,POOR_GRAMMAR,MEDIUM
아기 배꼽에서 진물이 날 때 알코올로 소독하는 것이 왜 권장되지 않나요?,"정확한 진단 없이 알코올로 소독하는 것은 권장하지 않으며, 염증이 있는 경우 알코올 소독은 오히려 자극이 되어 도움이 되지 않습니다.",https://www.youtube.com/watch?v=Kow75aQHNr0,a pediatric medical expert,MISSPELLED,LONG
하정우 소아청소년과 전문의가 돌발진에 대해 설명하는 주요 포인트는 무엇인가요?,"하정우 소아청소년과 전문의는 돌발진이 주로 헤르페스 계열의 바이러스에 의해 발생하며, 생후 6개월에서 2세 사이의 아기에게 흔히 나타난다고 설명합니다. 돌발진은 고열이 나다가 3일 후에 발진이 생기며, 발진은 대개 가렵지 않고 저절로 좋아진다고 합니다. 또한, 발진이 생기기 전까지는 돌발진인지 알기 어렵기 때문에, 열이 날 때는 소아과 진료를 받는 것이 안전하다고 강조합니다.",https://www.youtube.com/watch?v=YSjrWvCVs3s,a pediatric medical expert,PERFECT_GRAMMAR,MEDIUM
HIV는 포경수술이랑 무슨 관계가 있나요?,포경수술은 성병과 HIV 감염 위험을 낮추는 예방 효과가 있습니다.,https://www.youtube.com/watch?v=1h9tl0kduFI,a pediatrician,POOR_GRAMMAR,SHORT
델타 변이에 감염된 아이의 재감염 가능성은 어떻게 되나요?,델타 변이에 감염된 아이는 오미크론과 같은 다른 종류의 코로나에 재감염될 수 있습니다. 그러나 같은 종류의 코로나에 대해서는 당분간 재감염되지 않는다고 생각하시면 됩니다.,https://www.youtube.com/watch?v=uHosX_e5f8A,a pediatrician,WEB_SEARCH_LIKE,SHORT
치즈와 같은 식품에서 MSG가 자연적으로 존재하는 이유는 무엇인가요?,"치즈는 글루타민산이 포함된 식품 중 하나로, 글루타민산은 단백질을 구성하는 아미노산의 하나입니다. 치즈는 발효 과정에서 글루타민산의 농도가 높아져 감칠맛을 내기 때문에 MSG가 자연적으로 존재하게 됩니다.",https://www.youtube.com/watch?v=anQztIwRJ7o,a compassionate pediatrician,WEB_SEARCH_LIKE,LONG
부모가 열성경련을 경험한 아이를 어떻게 대처해야 하나요?,"부모가 열성경련을 경험한 아이를 대처할 때 가장 중요한 것은 절대 당황하지 않는 것입니다. 열성경련은 무섭게 보이지만 아이가 위험해지는 경우는 거의 없습니다. 경미한 경우에는 아이를 평평한 곳에 눕히고, 입안에 음식물이 있으면 빼주며 고개를 옆으로 젖혀 침이나 내용물이 흘러나오게 해야 합니다. 입안에 손가락을 깊게 넣어 제거하려다 물리거나 다칠 수 있으니 조심해야 하며, 혀를 깨물거나 숟가락 등을 억지로 넣는 것은 피해야 합니다. 아이의 상태를 잘 관찰하며 조용히 격려하고, 경련이 비대칭이거나 지속 시간이 길면 시간을 확인해 병원에 갔을 때 알려 주는 것이 중요합니다. 경련이 20분 이상 지속되거나 다른 문제가 의심되면 119에 연락하거나 바로 응급실로 가는 것이 좋습니다. 약물을 함부로 투여하거나 현장에서 이것저것 시도하며 정신없이 왔다갔다 하지 마십시오.",https://www.youtube.com/watch?v=gOYrzoLq9Rg,a pediatric medical expert,WEB_SEARCH_LIKE,MEDIUM
시겔라가 용혈성 요독증후군의 원인균 중 하나인 이유는 무엇인가요?,"시겔라는 일부 세균 중 하나로, 식중독 이후 합병증으로 발생하는 용혈성 요독증후군의 원인이 될 수 있습니다.",https://www.youtube.com/watch?v=ZZkU79leibA,a compassionate pediatrician,PERFECT_GRAMMAR,SHORT
A형 간염 예방접종에 대해 40~50대는 어떻게 해야 하나요? 그리고 왜 그렇게 해야 하나요?,"40~50대는 A형 간염 예방접종을 받기 전에 항체검사를 해야 하며, 검사 결과가 음성인 경우에 접종을 권장합니다. 이는 이 연령대에서 A형 간염에 대한 항체 보유율이 낮기 때문입니다. 특히 서울·경기 등 수도권에서는 45세 이하의 경우 항체검사 없이 접종해도 무방하지만, 45~55세는 반드시 항체검사를 통해 음성인 경우에만 접종을 권장합니다.",https://www.youtube.com/watch?v=dR7nrpbJQt0,a pediatrician,POOR_GRAMMAR,LONG
불임과 관련하여 고환이 내려오지 않는 아기에게 부모가 알아야 할 중요한 점은 무엇인가요?,"고환이 내려오지 않는 상태는 잠복고환이라고 하며, 이는 정자 생산에 영향을 미쳐 불임이 될 수 있습니다. 출생 시 고환이 내려와 있지 않다면 소아청소년과에 알리고 관찰해야 하며, 생후 6개월까지 내려오지 않으면 진찰을 받아야 합니다. 수술은 보통 생후 1년 내에 권장되며, 수술 시기를 너무 늦추면 불임 가능성이 높아질 수 있습니다.",https://www.youtube.com/watch?v=AEtRzQEps2M,a compassionate pediatrician,WEB_SEARCH_LIKE,LONG
2세 아동의 일본뇌염 예방접종은 언제 시작해야 하나요?,"일본뇌염 예방접종은 보통 1세에서 2세 사이에 시작하며, 예방접종을 적절히 받은 아이들은 일본뇌염에 걸릴 가능성이 매우 낮습니다.",https://www.youtube.com/watch?v=UoGHVeLL6i4,a pediatrician,PERFECT_GRAMMAR,MEDIUM
10월 26일에 시작되는 독감 예방접종 대상자는 누구인가요?,10월 26일(월)부터 접종을 시작하는 대상자는 62세 이상입니다.,https://www.youtube.com/watch?v=ZtpV18GRqvw,a compassionate pediatrician,WEB_SEARCH_LIKE,SHORT
웨스트나일은 어떤 질병인가요?,"웨스트나일은 모기가 매개하는 질병 중 하나로, 해외여행 시 모기에 물리면 감염될 수 있는 위험한 질병입니다.",https://www.youtube.com/watch?v=rwAT1KG3u3c,a pediatric medical expert,POOR_GRAMMAR,MEDIUM
식약처는 펜벤다졸의 사용에 대해 어떤 권고를 하고 있나요?,우리나라 식약처는 암 환자는 펜벤다졸을 복용하지 말라는 권고를 한 바 있습니다.,https://www.youtube.com/watch?v=WvSYnSGuG4k,a pediatric medical expert,WEB_SEARCH_LIKE,LONG
전신마취 필요해요?,많은 경우 두 살이 지나도 전신마취가 필요하지 않고 간단히 시행할 수 있습니다.,https://www.youtube.com/watch?v=SkiLr0wSvmE,a pediatric medical expert,POOR_GRAMMAR,SHORT
9월 20일 이전에 13세에서 18세 아동이 무료 독감 백신을 접종받는 것이 금지된 이유는 무엇인가요?,원칙적으로 13세에서 18세는 9월 20일 이전에는 무료 접종을 해서는 안 되도록 되어 있습니다. 이는 일부 백신의 보관·운송 과정에서 냉장 온도 유지가 제대로 지켜지지 않아 안전성과 효과를 확인하기 위해 접종이 중단되었기 때문입니다.,https://www.youtube.com/watch?v=Lxjj_QVWQAw,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
신생아의 눈곱이 끼는 경우에 감염이 의심될 때 부모는 어떻게 해야 하나요?,신생아에게 눈곱이 계속 끼거나 염증·감염이 의심되거나 눈에 손상이 의심되면 원인을 알기 전에는 의사의 진료를 받는 것이 안전합니다. 부모가 어느 경우에 치료해야 하는지 판단하기는 현실적으로 어렵기 때문에 아기에게 문제가 생겼을 때는 먼저 소아청소년과에서 진찰을 받는 것이 좋습니다.,https://www.youtube.com/watch?v=0nmgcgmvoxE,a compassionate pediatrician,POOR_GRAMMAR,LONG
"까치발이란 무엇이며, 자폐와의 연관성은 어떻게 되나요?","까치발은 발끝으로 걷는 것으로 의학적으로는 첨족보행이라고 하며, 영유아 검진 때 부모님들이 자주 물어보는 질문입니다. 대부분의 경우, 어린아이들이 까치발만 하는 것은 문제가 없으며, 다른 이상 소견이 없고 잘 걷고 부모가 부르면 잘 반응하면 지나치게 걱정할 필요는 없습니다. 그러나 까치발을 자주 하거나 지속적으로 한다면 소아과에서 진찰을 받아 다른 문제가 없는지 확인해야 합니다. 자폐 스펙트럼에서는 감각적 이유나 반복 행동으로 까치발을 지속하는 경우가 있지만, 까치발만으로 자폐를 의심할 필요는 없으며, 자폐 진단은 사회성의 질적 저하와 반복적 행동 등을 종합해 전문가가 내립니다.",https://www.youtube.com/watch?v=P_RW9UWCuYA,a pediatric medical expert,PERFECT_GRAMMAR,MEDIUM
수박 같은 색소가 강한 음식을 먹으면 아기의 변 색깔에 어떤 영향을 미칠 수 있나요?,음식 때문에 변 색이 변하는 경우도 있으니 평소와 다른 색을 보이면 수박 등 색소가 강한 음식을 먹지 않았는지 확인해 보십시오.,https://www.youtube.com/watch?v=-Z1NnZnuZJM,a pediatric medical expert,MISSPELLED,LONG
부모가 어린이집에 보내면 아이의 언어 발달에 어떤 영향을 미칠까요?,"어린이집에 보내면 아이가 선생님과 또래의 말을 많이 듣게 되어 말문이 트이고 말이 늘어날 수 있습니다. 그러나 어린이집에서 듣는 언어는 대체로 단순하기 때문에, 어른들의 일상 대화를 충분히 듣고 자란 아이와는 두뇌 발달의 질적인 면에서 차이가 날 수 있습니다. 따라서 부모가 가능한 한 두 돌 이전에 가정과 이웃에서 어른들의 일상 대화를 충분히 들려주는 것이 중요합니다.",https://www.youtube.com/watch?v=SDTMhEW2iRg,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
말이 늦은 아이의 언어발달을 촉진하기 위해 부모가 어떤 방법을 사용해야 하나요?,"부모가 아이의 반응에 잘 반응해주고 눈을 맞추며 기다려 주는 것, 아이가 스스로 말할 기회를 주는 것, 이름을 알려주고 아이가 답할 수 있는 형식의 대화를 이끌어 주는 것, 아이의 말을 더 길고 완전한 문장으로 반복해 주는 것, 아이의 관심을 끄는 방식으로 대화하는 것 등이 모두 도움이 됩니다. 그러나 이러한 방법들은 보조적이며 주된 방법이 되어서는 안 되고, 일상 대화를 통한 노출이 가장 효과적이라는 점을 잊지 마십시오.",https://www.youtube.com/watch?v=GYopx8uMJIA,a pediatric medical expert,MISSPELLED,LONG
고열이 항상 위험한가요?,"고열 자체가 항상 위험한 것은 아닙니다. 해열제를 먹여도 열이 금방 떨어지지 않는 경우도 드물지 않으나, 5일 이상 열이 지속되거나 38도 이상의 고열이 계속되거나 다른 합병증이 의심될 때는 진료를 받는 것이 안전합니다.",https://www.youtube.com/watch?v=rizkolEXRY4,a pediatrician,POOR_GRAMMAR,SHORT
교정 헬멧이 필요한 경우는 어떤 상황인가요? 그리고 어떻게 예방할 수 있나요?,"교정 헬멧이 필요할 수 있는 경우는 아기의 머리가 한쪽으로 눌린 것 같거나 머리 모양의 비대칭이 심한 경우입니다. 초기 발견이 중요하며, 비교적 이른 시기에 발견하면 자세 교정과 엎어놓기만으로도 대부분 좋아질 수 있습니다. 예방을 위해 신생아 때부터 잘 때 머리를 한쪽으로만 두지 않도록 주의하고, 부모가 함께 자거나 안을 때와 수유할 때 왼쪽·오른쪽을 번갈아 하는 등 머리 위치를 바꿔 주는 것이 좋습니다.",https://www.youtube.com/watch?v=BAVqR6spNIk,a pediatric medical expert,MISSPELLED,LONG
고관절탈구에 대해 알고 싶어요. 어떤 증상이 있나요?,"고관절탈구가 있으면 다리가 짧아 보이거나 벌어져 보이고, 다리 길이와 무릎 높이가 달라지며 고관절에서 딸깍 소리가 날 수 있습니다. 양쪽 사타구니 주름이 다르거나 주름 깊이가 다를 수 있으나 허벅지 중간 주름은 고관절 탈구와 관련이 적어 지나치게 걱정할 필요는 없습니다.",https://www.youtube.com/watch?v=WB_1dOFTbpI,a pediatrician,MISSPELLED,MEDIUM
우유에 대한 알레르기 반응은 어떤 증상을 보이나요?,"우유 알레르기가 있는 경우, 음식 섭취 후 입 주위가 붉어지는 가벼운 반응부터 시작하여, 심한 경우에는 얼굴이 창백해지거나 의식을 잃는 등 생명이 위태로울 수 있는 증상이 나타날 수 있습니다. 또한, 호흡기 증상으로는 재채기나 쌕쌕거리는 숨소리가 발생할 수 있으며, 구토나 설사 같은 소화기 증상도 동반될 수 있습니다.",https://www.youtube.com/watch?v=XD2DGgVUioM,a compassionate pediatrician,MISSPELLED,SHORT
미국에서 코로나19로 인해 어린이들이 겪는 위험과 그에 대한 부모의 주의사항은 무엇인가요?,"미국의 경우 코로나로 수천 명의 아이들이 심하게 앓았고, 코로나로 인한 사망이 소아 사망의 비중을 차지할 정도였으므로 '아이들은 걸려도 된다'고 말하는 것은 무모합니다. 아이들은 무증상이거나 가벼운 감기 증상만 보이는 경우가 많아 코로나임을 모른 채 전파할 위험이 큽니다. 특히 두 돌 이전의 아이들은 더 심하게 앓을 가능성이 높으므로 주의해야 하며, 증상으로는 열, 기침, 인후통, 몸살, 두통 등이 나타날 수 있습니다. 드물지만 코로나와 관련된 소아 다기관 염증증후군이 발생할 수 있으므로 열이 하루 이상 지속되거나 복통, 눈 충혈, 구토, 설사, 어지러움, 발진 등의 증상이 있으면 소아과 진료를 받아야 합니다. 예방을 위해 백신 접종이 가장 중요하며, 미국은 현재 5세 이상 어린이에게 백신을 접종하고 있습니다.",https://www.youtube.com/watch?v=XmZOO_u9Eto,a pediatric medical expert,PERFECT_GRAMMAR,LONG
유치원에서 아이들이 겪는 스트레스가 두통에 미치는 영향은 무엇인가요?,유치원이나 학교에서 받는 스트레스도 두통의 원인이 될 수 있으니 아이와 대화를 많이 하고 부모가 문제를 함께 나누면 도움이 됩니다.,https://www.youtube.com/watch?v=3-12OoVBHzE,a pediatrician,WEB_SEARCH_LIKE,SHORT
근골격계 질환이 까치발에 미치는 영향은 무엇인가요?,"근골격계 질환은 까치발을 보일 수 있는 원인 중 하나입니다. 신경계 이상으로 근육 조절이 잘 안 되거나 강직이 있는 경우, 아킬레스건이 짧은 등 다양한 근골격계 문제가 있을 때 까치발이 나타날 수 있습니다. 이러한 경우에는 다른 증상이나 이상 소견이 함께 나타나는 경우가 많아 소아과나 전문의의 진료가 필요합니다.",https://www.youtube.com/watch?v=P_RW9UWCuYA,a pediatric medical expert,WEB_SEARCH_LIKE,SHORT
신생아 황달이 있을 때 분유를 사용하는 것이 권장되는 이유는 무엇인가요?,"신생아 황달이 있을 때 분유를 사용하는 것은 황달 수치가 매우 높을 경우에 한정됩니다. 이 경우 하루나 이틀 정도 모유를 줄이고 혼합수유를 통해 수치를 낮춰야 할 수 있습니다. 그러나 황달이 호전되면 바로 완전 모유수유로 돌아가는 것이 가능합니다. 과거에는 모유를 하루 이틀 중단하고 분유만 먹이기도 했지만, 현재는 혼합수유를 하는 쪽으로 권고되고 있습니다.",https://www.youtube.com/watch?v=_tYrdgL0cFk,a pediatric medical expert,PERFECT_GRAMMAR,MEDIUM
해열제를 사용할 때 주의해야 할 점은 무엇인가요?,"해열제를 사용할 때는 용법·용량을 정확히 지켜 사용해야 하며, 열이 난다고 해서 용량을 높이거나 정해진 시간 간격을 지키지 않고 자주 먹이는 것은 문제가 됩니다. 해열제는 체온을 정상으로 완전히 되돌리는 약이 아니고 보통 1~1.5도 정도 내리는 약이라는 점을 알아두세요. 또한, 열성 경련을 걱정해 해열제를 계속 주는 것은 필요하지 않으며, 꼭 정해진 용법·용량을 지키고 필요 이상으로 많이 사용하지 않도록 주의해야 합니다.",https://www.youtube.com/watch?v=IuBygBZtbtg,a compassionate pediatrician,PERFECT_GRAMMAR,MEDIUM
신생아를 코로나로부터 보호하기 위한 방법은 무엇인가요?,"신생아는 출산 후 가능한 신생아실에 맡기지 말고 부모의 품에서 돌보는 모자동실을 하는 것이 좋습니다. 코로나가 유행할 때 산후조리원 신생아실은 감염에 더 취약할 수 있으므로, 세계보건기구와 미국 소아과학회에서는 출산한 신생아를 신생아실에 맡기지 말고 부모가 돌보도록 권고하고 있습니다.",https://www.youtube.com/watch?v=2G9ZbtIwbSY,a pediatrician,PERFECT_GRAMMAR,SHORT
어린이 결핵에 대해 부모가 알아야 할 중요한 정보는 무엇인가요?,"어린이 결핵은 초기에는 특별한 증상이 없는 경우가 많아 가벼운 기침, 발열, 식욕부진, 소화불량, 체중감소 등으로 결핵을 의심하기 어려운 양상을 보입니다. 특히 5세 미만의 어린이는 결핵성 수막염이나 전신 파종성 결핵 같은 심각한 형태가 잘 생기므로 주의해야 합니다. BCG 접종은 아이들이 심한 형태의 결핵으로 진행되는 것을 막아 주지만, 결핵 자체를 완전히 예방하는 효과는 제한적입니다. 결핵에 걸리면 제대로 치료해야 하며, 치료는 환자의 몫으로 약을 규칙적으로 복용하는 것이 매우 중요합니다. 또한, 잠복결핵은 나중에 활동성 결핵으로 진행할 가능성이 있으므로 미리 치료하는 것이 중요합니다.",https://www.youtube.com/watch?v=fkN7cjJ2ec0,a compassionate pediatrician,WEB_SEARCH_LIKE,LONG
소아청소년과에서 아이 땀 많이 흘리는거 괜찮은거야?,"아이들이 땀을 많이 흘리는 것은 일반적이며, 이는 정상적인 현상입니다. 아이들은 어른보다 땀을 더 많이 흘리며, 땀 조절 기능이 미숙하기 때문에 평소에도 땀이 많이 나는 경우가 흔합니다. 열이 없고 다른 이상이 없다면 대개 걱정할 필요가 없습니다.",https://www.youtube.com/watch?v=8GwNlF44ntY&list=PLC6Msm1YCNw-NJBk4ajBkTeS2rJULiT1b,a pediatrician,POOR_GRAMMAR,SHORT
2022년 3월 14일에 발표된 코로나 격리와 쓰레기 처리 지침의 주요 내용은 무엇인가요?,"2022년 3월 14일 발표된 지침에 따르면, 감염이 의심되는 환자는 격리해야 하며, 격리 기간 동안 발생한 모든 쓰레기는 제공되는 종량제 봉투에 담아 소독제로 처리하고 봉투 외부를 충분히 소독한 후 보관해야 합니다. 재활용품과 음식물 쓰레기는 소독하여 분리 배출해야 하며, 모든 쓰레기는 하루 1회 이상 소독한 뒤 배출하는 것이 권장됩니다. 격리 기간 중에는 폐기물의 외부 배출이 원칙적으로 금지되며, 격리 해제 후에 수거가 이루어집니다.",https://www.youtube.com/watch?v=Uf0uPeOasA4,a compassionate pediatrician,WEB_SEARCH_LIKE,MEDIUM
신생아 코로나 예방에 대해 뭐 알아야 해?,"신생아는 출산 후 가능한 신생아실에 맡기지 말고 부모의 품에서 돌보는 모자동실을 하는 것이 좋습니다. 코로나가 유행할 때 산후조리원 신생아실은 감염에 더 취약할 수 있으므로, 세계보건기구와 미국 소아과학회에서는 출산한 신생아를 신생아실에 맡기지 말고 부모가 돌보도록 권고하고 있습니다.",https://www.youtube.com/watch?v=2G9ZbtIwbSY,a compassionate pediatrician,POOR_GRAMMAR,MEDIUM
감기 자주 걸리는 아이들 어떻게 해야 하나요?,"감기에 자주 걸리는 아이들을 위해 가장 중요한 것은 손을 자주 씻는 것입니다. 흐르는 물에 3초가량 손을 씻는 습관이 감기 예방에 중요하며, 화장실 후와 외출 후 반드시 손을 씻어야 합니다. 또한, 씻지 않은 손으로 얼굴을 만지지 않도록 하고, 기침할 때는 사람 없는 방향으로 하고 꼭 입을 가려야 합니다. 일찍 자고 일찍 일어나 충분히 휴식하며 음식을 골고루 먹는 것도 중요합니다. 감기가 자주 걸리면 유치원 등 단체생활을 잠시 쉬게 하는 것을 고려해야 하며, 인원이 적은 반에 보내는 것이 감기 위험을 줄이는 데 도움이 됩니다.",https://www.youtube.com/watch?v=waF-ils7X1Y,a pediatric medical expert,POOR_GRAMMAR,MEDIUM
고관절 탈구의 조기 진단과 치료에서 보조기의 역할은 무엇인가요?,"고관절 탈구가 의심되는 경우, 생후 6개월 이전에 진단되면 보조기 사용으로 치료 가능한 경우가 많습니다. 이는 조기 진단과 치료가 중요하다는 점을 강조하며, 보조기가 고관절 탈구의 치료에 효과적일 수 있음을 나타냅니다.",https://www.youtube.com/watch?v=WB_1dOFTbpI,a pediatric medical expert,PERFECT_GRAMMAR,LONG
소아청소년과에서 서혜부탈장에 대해 어떻게 설명하나요? 그리고 부모님들이 알아야 할 중요한 점은 뭐에요?,"소아청소년과 전문의는 서혜부탈장이 아기들이 사타구니 쪽에 혹이 생겼다가 통증 없이 사라지는 증상으로 나타날 수 있다고 설명합니다. 이 탈장은 장의 일부가 사타구니로 빠지는 병으로, 주로 남자 아이에서 발생합니다. 부모님들은 탈장이 처음에는 쉽게 들어갔다 나오지만 시간이 지나면서 커질 수 있으며, 감돈이 생기면 심각한 문제가 발생할 수 있다는 점을 알아야 합니다. 특히 어린 아기들은 감돈 위험이 높아 상태가 안정적일 때 가능한 빨리 수술하는 것이 중요합니다. 탈장이 의심되면 즉시 진료를 받고, 아기가 심하게 울거나 아파하면 즉시 응급실로 가야 합니다.",https://www.youtube.com/watch?v=KSagw5gmpAI,a compassionate pediatrician,POOR_GRAMMAR,LONG
어른들이 설탕을 많이 먹으면 어떤 건강 문제 생길 수 있나요?,"설탕의 과다 섭취는 아이나 어른 할 것 없이 비만, 심혈관계 질환, 제2형 당뇨병 위험 증가, 말초신경 손상, 충치, LDL 상승·HDL 감소, 중성지방 증가와 지방간 등 여러 건강 문제와 연관될 수 있으며, 이런 문제들은 수년에서 수십 년에 걸쳐 서서히 나타나 자각하기 어려운 경우가 많습니다.",https://www.youtube.com/watch?v=Gdj4TA6ZLyc,a pediatric medical expert,POOR_GRAMMAR,LONG
미립종이 태열이랑 무슨 관계가 있나요?,"미립종은 부모님들이 '태열'이라고 부르는 병변 중 하나로, 태열은 아기 피부에 생긴 여러 병변을 포괄적으로 지칭하는 말입니다. 따라서 미립종은 태열의 일종으로 이해할 수 있습니다.",https://www.youtube.com/watch?v=7FIWgd5tSTU,a pediatrician,POOR_GRAMMAR,SHORT
말이 늦은 아이에게 언어치료가 필요한지 어떻게 판단할 수 있을까요?,"말이 늦는 아이에게 언어치료가 필요한지 판단하기 위해서는 먼저 아이가 단순한 지연인지 병적인 문제인지 확인하는 것이 중요합니다. 아이가 말이 늦는 경우, 소아청소년과에서 진료를 받아 원인이 질환인지 확인해야 하며, 질환이 원인이라면 그 치료를 병행해야 합니다. 또한, 아이가 일상에서 얼마나 언어 자극을 받고 있는지를 점검하는 것이 필수적입니다. 정상아인데 노출 부족으로 말이 늦은 경우에는 가정의 일상 대화량을 확 늘리는 것이 가장 중요하며, 언어치료는 보조적 수단으로 고려해야 합니다.",https://www.youtube.com/watch?v=GYopx8uMJIA,a pediatric medical expert,MISSPELLED,LONG
10월 12일에 뭐가 있나요?,10월 12일부터 13~18세의 무료 독감 예방접종이 재개됩니다.,https://www.youtube.com/watch?v=R1tM4Z38ZMM,a pediatrician,POOR_GRAMMAR,SHORT
"중이염 치료에 있어 항생제의 사용은 어떤 경우에 이루어지며, 복용 시 주의해야 할 점은 무엇인가요?","중이염은 바이러스성인 경우가 많아 항생제를 사용하지 않는 경우가 많지만, 세균 감염이 의심되면 항생제를 처방합니다. 항생제를 처방받으면 의사가 중단하라고 할 때까지 계속 복용해야 하며, 상태가 좋아졌다고 임의로 중단하면 재발하거나 항생제 내성이 생길 수 있습니다. 항생제를 사용할 때는 1차로 주로 사용하는 약제를 쓰며, 이런 경우 적어도 열흘 이상 복용하는 것이 기본입니다. 특히 여섯 살 정도 이하의 아이들은 짧게 치료하면 제대로 낫지 않는 경우가 많아 기본적으로 열흘 정도 사용하는 것이 권장됩니다.",https://www.youtube.com/watch?v=xnojIIpWlf4,a pediatrician,WEB_SEARCH_LIKE,LONG
13~18세 아이들 독감 백신 접종에 대해 부모님들이 알아야 할 중요한 정보는 뭐예요?,"현재 13~18세 대상의 무료 접종은 정부가 안전성과 효과를 조사 중이며, 조사 결과에 따라 재개 여부가 결정될 것입니다. 결과가 나올 때까지 기다리는 것이 일반적이며, 꼭 유료 접종을 원하면 개인 부담으로 가능하지만 비용은 부모님 부담입니다. 또한, 국가 예방접종 사업은 접종 연령과 백신 종류에 따라 보조가 다르므로 임의로 연령대에 맞지 않는 백신을 사용하는 경우 국가 보조가 되지 않아 병원에서 함부로 바꾸어 접종하지 않습니다.",https://www.youtube.com/watch?v=9oqizhkpLm8,a pediatrician,POOR_GRAMMAR,LONG
11세 아이들이 코로나에 걸리지 않도록 부모가 해야 할 일은 무엇인가요?,"11세 이하 아이들은 백신을 접종할 수 없기 때문에 주변의 어른들이 백신을 접종하는 것이 아이들을 보호하는 데 가장 중요합니다. 또한, 거리두기를 유지하고 불필요한 외출이나 모임을 자제하는 것이 중요합니다. 아이들이 공공장소에서 다른 사람을 만날 경우 마스크를 착용하고 가능한 거리를 두는 것이 좋습니다. 개인 위생을 철저히 지키고 손씻기를 자주 하도록 가르치는 것도 필수적입니다.",https://www.youtube.com/watch?v=2G9ZbtIwbSY,a compassionate pediatrician,MISSPELLED,MEDIUM
10월에 독감 백신을 접종하는 것이 안전한가요? 그리고 언제까지 접종하면 좋을까요?,"보통 10월 중·중순까지 접종하시면 충분한 양이 공급될 것으로 예상되며, 무료 접종이 재개되면 그때 받으시면 됩니다. 유료 백신 자체는 현재 문제가 된 백신이 아니므로 안전합니다.",https://www.youtube.com/watch?v=9oqizhkpLm8,a pediatric medical expert,MISSPELLED,LONG
구루병이 뭐에요?,"구루병은 O자 다리가 심하게 나타날 수 있는 병적 상태로, 성장장애, 외상이나 감염 등으로 발생할 수 있습니다. 이런 경우는 조기에 진단하고 치료해야 합니다.",https://www.youtube.com/watch?v=Lv4IOzPSrt0,a compassionate pediatrician,POOR_GRAMMAR,SHORT
식중독의 증상과 예방 방법에 대해 자세히 설명해 주실 수 있나요?,"식중독은 상한 음식을 먹어서 걸리는 병으로, 크게 두 종류로 나뉩니다: 감염성 식중독과 독소형 식중독입니다. 감염성 식중독은 세균에 오염된 음식을 먹어 발생하며, 독소형 식중독은 세균이 만든 독성 물질을 섭취하여 발생합니다. 증상으로는 배앓이, 구토, 설사, 탈수, 발열 등이 있으며, 심한 경우 탈수로 생명이 위험할 수 있습니다. 예방 방법으로는 음식을 속까지 완전히 익혀 먹는 것이 가장 중요하며, 조리 전 손과 도구를 깨끗이 씻고, 음식물은 오염되지 않게 관리해야 합니다. 또한, 냉장 상태의 음식은 실온에 2시간 이상 두지 말고, 조리한 음식은 즉시 냉장 보관하는 것이 좋습니다.",https://www.youtube.com/watch?v=ZO1ffVTWsJc,a compassionate pediatrician,WEB_SEARCH_LIKE,LONG
18세 이하 아기들은 독감 예방접종을 언제 받을 수 있나요?,18세 이하 어린이들은 9월 22일부터 독감 예방접종을 받을 수 있습니다.,https://www.youtube.com/watch?v=DvxSdfJCqL8,a pediatrician,MISSPELLED,SHORT
소아청소년과에서 파라인플루엔자 바이러스 감염에 대해 어떻게 설명하나요?,"소아청소년과 전문의는 파라인플루엔자 바이러스 감염이 감기와 비슷한 질환이지만, 경우에 따라 심해지고 합병증이 잘 생길 수 있다고 설명합니다. 특히, 감기 증상이 있을 때는 가능한 빨리 소아과 진료를 받는 것이 좋다고 강조합니다.",https://www.youtube.com/watch?v=hssuWClFrxU,a compassionate pediatrician,PERFECT_GRAMMAR,SHORT
소아과에서 결핵에 대해 알아야 할 것은 무엇인가요?,"소아과에서는 결핵이 우리나라에서 여전히 많은 환자가 발생하고 있으며, 특히 5세 미만의 어린이는 결핵성 수막염이나 전신 파종성 결핵 같은 심각한 형태가 잘 생길 수 있다는 점을 강조해야 합니다. 결핵은 초기에는 특별한 증상이 없는 경우가 많아 가벼운 기침, 발열, 식욕부진 등으로 의심하기 어려운 양상을 보입니다. BCG 접종은 심한 형태의 결핵으로 진행되는 것을 막아 주지만, 결핵 자체를 완전히 예방하는 효과는 제한적입니다. 따라서 결핵에 걸리면 제대로 치료해야 하며, 치료는 환자의 몫으로 약을 규칙적으로 복용하는 것이 매우 중요합니다.",https://www.youtube.com/watch?v=fkN7cjJ2ec0,a pediatric medical expert,MISSPELLED,SHORT
