user_input,reference,reference_video_url,persona_name,query_style,query_length
소아청소년과 전문의로서 아이들이 식사를 거부할 때 어떻게 대처해야 하나요?,"아이들이 밥을 잘 먹지 않는 경우, 식사 시간이 지나면 음식을 치우는 것이 가장 좋은 방법입니다. 아이들은 배가 고프면 결국 먹게 되므로, 지금 먹지 않으면 다음 식사 때까지 아무것도 주지 않는다는 것을 가르쳐야 합니다. 식사 시간을 놓쳐도 간식은 평소 주는 양만 주되, 아이가 더 달라고 해도 더 주지 않아야 합니다. 집 안에 먹을 것을 늘어두지 말고, 식사 시간과 간식 시간 외에는 반드시 부모의 허락을 받고 먹는다는 규칙을 정해 일관되게 지켜야 합니다. 부모가 걱정하며 계속 먹을 것을 주면 아이는 그 반응을 알고 더 버티므로, 단호하게 규칙을 지키는 것이 중요합니다.",https://www.youtube.com/watch?v=w5s5Y76ilcA,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
어린 아이의 식습관을 개선하기 위해 부모가 어떤 규칙을 세워야 하나요?,"부모는 '식사 시간에는 반드시 앉아 먹는다'는 규칙을 세워야 하며, 아이가 스스로 일어날 수 있어도 식사가 끝날 때까지 자리를 떠나면 안 된다는 것을 어릴 때부터 가르쳐야 합니다. 규칙을 지키는 것은 아이의 몫이며, 부모가 단호하게 행동으로 보여줘야 합니다. 식사 중 자리를 떠난 아이에게는 다음 식사 때까지 음식을 더 주지 말고 간식도 평소 정해진 양만 주어야 하며, 이런 원칙들은 아이의 자기 통제력을 키우는 데 매우 중요합니다.",https://www.youtube.com/watch?v=tEuimZqaiUE,a pediatrician,MISSPELLED,LONG
소아청소년과에서 혼합수유 중 아기가 잘 안 먹는 경우 어떻게 대처해야 하나요?,"혼합수유 중 아기가 잘 안 먹는 경우, 모유를 끊고 완전히 분유로 바꾸는 것은 권장되지 않습니다. 아기가 잘 먹지 않아 체중이 제대로 늘지 않는 경우에는 확인이 필요하며, 수유 문제가 심한 경우에는 아기가 잘 먹는 방법을 우선하는 것이 중요합니다. 원칙적으로는 모유를 유지하면서 분유를 보충하는 것이 좋으며, 모유를 함부로 끊으면 모유 양이 줄어 다시 되돌리기 어려울 수 있으니 매우 신중해야 합니다.",https://www.youtube.com/watch?v=OoLubZL8pe0,a child nutrition specialist,WEB_SEARCH_LIKE,MEDIUM
퀴노아는 이유식에 어떻게 쓰나요?,"퀴노아는 흰쌀죽과 50:50 비율로 섞어 이유식에 사용할 수 있습니다. 초기 이유식부터 잡곡을 사용할 수 있으며, 잡곡을 약 50% 정도 섞어 주는 것이 무난합니다.",https://www.youtube.com/watch?v=9qhxKhgPQG4,a pediatrician,POOR_GRAMMAR,SHORT
모유수유에 대해 아기에게 언제 먹여야 하는지에 대한 올바른 방법은 무엇인가요?,"모유수유를 할 때는 아기가 배고파서 먹고 싶어할 때마다 마음껏 먹이는 것이 중요합니다. 시간에 맞춰서 먹이는 것은 잘못된 내용이며, 유니세프 등 전문가들이 권장하는 것은 'on demand', 즉 필요할 때 먹이라는 것입니다. 아기들은 필요한 양을 스스로 조절하는 능력이 있으므로, 처음부터 아기가 스스로 조절하게 맡기면 부모가 먹이는 양이나 아기 몸무게에 대해 지나치게 신경 쓸 필요가 없습니다.",https://www.youtube.com/watch?v=5eQNbxxhzP4,a pediatric nutrition expert,POOR_GRAMMAR,LONG
오메가-3 지방산이 포함된 고등어를 이유식에 포함시키는 것이 아기에게 어떤 이점을 줄 수 있나요?,고등어는 오메가-3 지방산 등 중요한 영양소가 풍부한 아주 좋은 음식입니다. 아기에게 고등어를 이유식으로 먹이면 이러한 영양소를 통해 성장과 발달에 필요한 영양을 공급할 수 있습니다.,https://www.youtube.com/watch?v=bMJcxCs5eL4,a child nutrition specialist,WEB_SEARCH_LIKE,MEDIUM
아기가 젖병을 끊는 적절한 시기는 언제인가요?,아기가 젖병을 끊는 적절한 시기는 일반적으로 돌 무렵이라고 생각됩니다. 돌이 지나서 한두 달 이내에는 젖병을 그만 쓰는 것이 권장됩니다.,https://www.youtube.com/watch?v=TIg7STi9lrE,a pediatric nutrition expert,PERFECT_GRAMMAR,SHORT
분유수유 할 때 아기 언제 먹여야 하나요?,"아기를 분유수유 할 때는 시간 맞춰서 먹이지 말고, 아기가 배고파서 먹고 싶어할 때마다 마음껏 먹이는 것이 중요합니다. 이렇게 하면 아기들은 자연스럽게 일정한 간격으로 먹는 습관을 형성하게 됩니다.",https://www.youtube.com/watch?v=5eQNbxxhzP4,a child nutrition specialist,POOR_GRAMMAR,MEDIUM
어른이 MSG를 쓰는 거 괜찮아?,어른의 경우 적당히 사용할 때 MSG는 문제가 되지 않습니다. 요리를 잘 못하는 사람도 MSG를 적절히 활용하면 맛을 내기 쉬워 수고와 비용을 줄일 수 있습니다. 그러나 과용하지 않는 것이 좋습니다.,https://www.youtube.com/watch?v=anQztIwRJ7o,a child nutrition specialist,POOR_GRAMMAR,SHORT
분유를 타는 물은 왜 70°C 이상이어야 하나요?,"분유는 완전히 무균이 아니어서 아주 드물게 아기에게 해로운 세균이 있을 수 있습니다. 상온의 물로 분유를 타서 보관하면 세균이 증식해 병을 일으킬 수 있으므로, 분유는 세균을 죽일 수 있는 70°C 이상의 뜨거운 물로 타는 것이 좋습니다.",https://www.youtube.com/watch?v=sLDedsQBmDU,a pediatrician,POOR_GRAMMAR,MEDIUM
분유를 먹이는 아기들이 젖병을 언제 끊어야 하는지에 대한 조언이 뭐에요?,"일반적으로 젖병 사용을 그만두는 시기는 돌 무렵이라고 생각하시면 됩니다. 생후 6개월이 되면 컵에 분유를 담아 먹는 연습을 시작하고, 돌쯤 젖병을 끊는 것이 일반적인 방법입니다. 돌이 지나면 아이가 저절로 젖병을 끊기를 기대하지 말고, 서서히 컵으로 바꿀 생각을 해야 합니다.",https://www.youtube.com/watch?v=TIg7STi9lrE,a pediatrician,POOR_GRAMMAR,LONG
2017년 12월에 도입된 성장표는 아기의 먹는 양을 평가하는 데 어떤 역할을 하나요?,"2017년 12월부터 도입된 성장표는 아기의 체중 증가를 평가하는 기준으로 사용되며, 아기가 적절히 먹고 있는지를 판단하는 데 중요한 역할을 합니다. 이 표는 전 세계적으로 표준으로 사용되고 있으며, 아기의 체중이 출생 시 대비 적절히 증가하고 있는지를 확인하는 데 도움을 줍니다.",https://www.youtube.com/watch?v=1Xcmuwr0Cnw,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
하정우가 이유식과 분유 섭취에 대해 어떤 조언을 하고 있나요?,"하정우는 이유식을 시작하면서 아기가 모유나 분유를 적당량 섭취하는 것이 중요하다고 강조합니다. 일반적으로 6개월부터 하루 수유량 500~600ml가 권장되지만, 이유식을 시작한 아기들 중에는 하루 수유량이 500ml도 안 되는 경우가 있어 부모님들이 걱정할 수 있습니다. 그는 수유량이 단기간으로 줄어드는 것은 크게 신경 쓰지 않아도 되며, 아기들은 다시 회복되는 경우가 많다고 설명합니다. 그러나 이유식을 하면서 수유량이 확 줄어들었다면 이유식의 구성이나 양을 점검해야 하며, 채소의 양을 늘리고 오트밀이나 잡곡을 섞어 주는 것이 좋다고 조언합니다. 또한, 이유식을 너무 묽게 주면 아기가 포만감 때문에 모유·분유 섭취가 줄 수 있으니 적당한 질감을 유지하는 것이 중요하다고 덧붙입니다.",https://www.youtube.com/watch?v=0J6dh_a0I9I,a pediatric nutrition expert,WEB_SEARCH_LIKE,MEDIUM
2017년의 성장표가 아이의 체중 증가에 미치는 영향은 무엇인가요?,"2017년 말 성장표가 개정되어 2018년부터 사용되고 있으며, 이전 성장표와 비교할 때 특히 영아의 체중에서 몇백그램에서 1kg 가까이 차이가 날 수 있습니다. 이로 인해 실제로는 체중이 잘 늘고 있어도 예전 성장표로 보면 성장하지 않는 것처럼 보일 수 있습니다. 따라서 항상 최신 성장표를 사용해야 합니다.",https://www.youtube.com/watch?v=YPDyVT40488,a child nutrition specialist,MISSPELLED,LONG
가정교육에서 아침밥 먹이는게 왜 중요해요?,"아침밥은 아이들이 밤새 아무것도 먹지 않은 상태에서 에너지를 보충하고 하루를 활기차게 시작하는 데 중요합니다. 아침을 거르면 혈당이 떨어져 기운이 없어지고, 집중력과 공부 능률이 떨어질 수 있습니다. 또한, 아침식사는 규칙적인 생활을 유지하는 데도 중요하며, 가정교육의 일환으로 가족이 함께 아침을 먹는 것이 필요합니다.",https://www.youtube.com/watch?v=w8JmykDg9tM,a pediatrician,POOR_GRAMMAR,MEDIUM
영아의 식사량이 적을 때 부모가 확인해야 할 첫 번째 사항은 무엇인가요?,부모가 확인해야 할 첫 번째 사항은 아이의 몸무게입니다. 몸무게가 많이 나가는 아이는 이미 체중이 충분히 늘어난 경우가 많아 잘 안 먹는 것이 정상입니다.,https://www.youtube.com/watch?v=UoecyzsonfQ,a child nutrition specialist,WEB_SEARCH_LIKE,SHORT
이유식 얼마나 먹어야 하나요?,이유식을 얼마나 먹어야 정상인지에 대한 절대 기준은 없습니다. 아이마다 다르고 이유식의 종류와 질감에 따라 달라집니다. 몸무게가 잘 자라고 있다면 일단 제대로 먹고 있는 것입니다. 일반적으로 하루 이유식 섭취량이 500~600 정도면 양에는 문제가 없습니다. 수유량이 하루 500 이상이면 이유식은 아이가 먹고 싶어 하는 만큼 먹여도 됩니다.,https://www.youtube.com/watch?v=ZnfIY5F1UR4,a pediatrician,POOR_GRAMMAR,SHORT
한국에서 저지방 우유를 먹이는 이유는 무엇인가요?,"한국에서 저지방 우유를 권하는 주된 이유는 성인병 예방이며, 체중이 많은 경우 저지방 우유가 더 권장됩니다. 저지방 우유는 당뇨병 같은 대사질환이나 일부 암 발생 위험을 줄이는 장점이 있습니다. 또한, 저지방 우유는 포화지방의 과다 섭취로 인한 비만, 고혈압, 심장병 같은 성인병 위험을 낮추기 위해 개발되었습니다.",https://www.youtube.com/watch?v=-LqEr-PlCz0&list=PLC6Msm1YCNw8LtglWOviWSMVd-33S_WHM,a pediatrician,MISSPELLED,LONG
모유를 끊으면 아기가 잘 먹게 된다는 이야기가 사실인가요? 혼합수유 중에 모유를 끊는 것이 아기에게 어떤 영향을 미칠까요?,"혼합수유 중 아기가 잘 안 먹는다고 모유를 끊고 완전히 분유로 바꾸면 총 섭취량이 늘어나기보다 오히려 줄어드는 경우가 대부분입니다. 모유를 끊고 잘 먹게 된 경우는 인터넷에 쉽게 올라오지만, 실패한 경우는 잘 올라오지 않아 많은 부모들이 오해하기 쉽습니다. 아기가 원래 모유로 먹던 양만큼 분유를 다시 잘 먹기까지 시간이 걸리며, 어떤 경우는 한 달 이상 걸리기도 합니다. 따라서 아기가 잘 안 먹는다는 이유로 무조건 모유를 끊고 완전히 분유로 전환하는 것은 권하지 않습니다.",https://www.youtube.com/watch?v=OoLubZL8pe0,a child nutrition specialist,MISSPELLED,LONG
신생아의 수유 방법을 아기 신호에 맞춰 바꾸려면 어떤 점에 주의해야 하나요?,"신생아는 배고픔 신호를 보일 때 먹이고, 한 번에 충분히 먹인 뒤 다음 배고픔 신호가 올 때까지 여유 있게 기다리는 것이 가장 기본입니다. 수동 방식인 3시간마다 정해진 시간에 먹이거나 정해진 양만큼 주는 것은 권장하지 않으며, 아기 신호에 따라 수유하는 자동 모드로 하는 것이 좋습니다. 이미 양이나 시간을 정해 먹였던 아기는 습관이 있어 바로 바뀌지 않을 수 있지만, 아기에게 맡기는 방향으로 바꾸는 것이 좋습니다. 또한, 시간과 양 중 하나만 바꾸고 다른 하나는 그대로 두면 오히려 더 어려우므로 둘 다 함께 바꾸는 것이 바람직합니다.",https://www.youtube.com/watch?v=S0TvLFeHwyk,a pediatric nutrition expert,WEB_SEARCH_LIKE,LONG
2017년 성장표가 왜 중요한가요?,"2017년 말 성장표가 개정되어 2018년부터 사용되고 있습니다. 이전 성장표와 비교하면 특히 영아의 체중에서 몇백그램에서 1kg 가까이 차이가 날 수 있어, 실제로는 체중이 잘 늘고 있어도 예전 성장표로 보면 성장하지 않는 것처럼 보일 수 있습니다. 따라서 항상 최신 성장표를 사용해야 합니다.",https://www.youtube.com/watch?v=YPDyVT40488,a child nutrition specialist,POOR_GRAMMAR,MEDIUM
프리바이오틱스가 유익균의 성장에 미치는 영향은 무엇인가요?,"프리바이오틱스는 유익균이 장에서 잘 자라도록 돕는 영양성분으로, 섬유질이나 올리고당 등이 포함됩니다. 이는 장내 유익균의 비율을 높이는 데 기여할 수 있습니다.",https://www.youtube.com/watch?v=YKp7ta1H0c0,a pediatric nutrition expert,WEB_SEARCH_LIKE,LONG
이유식에서 쌀죽을 시작할 때 어떤 점을 주의해야 하나요?,"이유식은 보통 쌀미음으로 시작하지만 쌀미음보다는 약간 질감이 있는 쌀죽으로 시작하는 것이 무난합니다. 처음부터 잡곡을 약 10% 정도 섞어도 괜찮고, 이유식 초기부터 비율을 점차 높여 50%까지 올려도 됩니다. 중요한 것은 곡식의 익힘 정도와 질감이며, 밥을 주는 시기라면 잡곡도 충분히 익혀 부드럽게 만들어 주세요. 쌀죽에 오트밀을 첨가할 때는 알레르기를 잘 일으키지 않으므로 동시에 시작해도 무난하지만 반응이 생기면 하나씩 떼어 경과를 보는 것이 좋습니다.",https://www.youtube.com/watch?v=J43GQGMKCCQ,a pediatric nutrition expert,MISSPELLED,LONG
캘리포니아산 쌀의 비소 농도는 다른 지역과 비교했을 때 어떤가요?,우리나라 쌀의 평균 비소 농도는 캘리포니아산 쌀의 0.16에 비해 0.06 정도로 상대적으로 낮습니다. 따라서 캘리포니아산 쌀은 비소 농도가 높은 편에 속합니다.,https://www.youtube.com/watch?v=mYABC4UAeEU,a child nutrition specialist,WEB_SEARCH_LIKE,LONG
심혈관질환 예방에 잡곡과 현미가 어떻게 도움이 되나요?,"잡곡과 현미는 영양소와 식이섬유가 풍부해 당뇨 등 만성질환 예방에도 도움되는 장점이 있어, 통곡식을 충분히 섭취하면 비만, 당뇨병, 심혈관질환, 암 등의 예방에 도움이 됩니다.",https://www.youtube.com/watch?v=oHNNLzWV9No,a pediatrician,MISSPELLED,SHORT
"단백질이 아이들한테 왜 중요한지, 그리고 MSG가 단백질과 어떤 관계가 있는지 설명해줄 수 있어?","단백질은 아이들의 성장과 발달에 필수적인 영양소입니다. 단백질은 신체의 세포를 구성하고, 면역 체계를 강화하며, 에너지를 공급하는 역할을 합니다. MSG는 단백질을 구성하는 아미노산인 글루탐산에 나트륨이 결합한 형태로, 음식의 맛을 향상시키는 데 사용됩니다. 그러나 MSG의 사용은 아이들의 미각 발달과 식습관 형성에 부정적인 영향을 미칠 수 있으므로, 특히 영유아기에는 MSG 사용을 권장하지 않습니다.",https://www.youtube.com/watch?v=anQztIwRJ7o,a pediatrician,POOR_GRAMMAR,LONG
모유수유 후 젖을 짜지 않아야 하는 이유는 무엇인가요?,"모유수유 후 젖을 짜지 않는 것이 기본이며, 쓸데없이 젖을 짜는 습관은 번거롭고 시간이 더 들 뿐 아니라 유즙 분비가 과도하게 늘어나 전유·후유의 불균형이나 유방 울혈 같은 문제가 생길 수 있습니다. 반복적으로 젖을 짜면 오히려 모유수유가 어려워질 수 있습니다. 아기가 젖을 다 먹지 못하는 경우에는 잠들지 않게 하고 충분히 먹이는 것이 중요하며, 젖이 많이 나와 아기가 충분히 먹고도 남는다면 분비량은 저절로 조절됩니다. 특별한 이유가 없다면 수유 후 젖을 짜지 않아도 된다는 점을 기억해야 합니다.",https://www.youtube.com/watch?v=I_-qFYAAMNk,a child nutrition specialist,PERFECT_GRAMMAR,LONG
계란 흰자를 이유식에 언제 도입하는 것이 좋나요?,"계란 흰자는 돌 전에 시도하는 것이 권장됩니다. 이는 알레르기 발생을 줄이기 위한 지침의 일환으로, 최근의 연구 결과에 따라 너무 늦게 도입하는 것이 좋지 않다고 합니다.",https://www.youtube.com/watch?v=HMM_IdFEOg4,a child nutrition specialist,PERFECT_GRAMMAR,MEDIUM
노르웨이산 냉동 고등어는 아기 이유식에 괜찮은가요?,"네, 노르웨이산 냉동 고등어는 수은 농도가 낮은 것으로 알려져 있어 아기 이유식으로 먹여도 문제가 없습니다. 고등어는 오메가-3 지방산 등 중요한 영양소가 풍부한 아주 좋은 음식입니다.",https://www.youtube.com/watch?v=bMJcxCs5eL4,a pediatrician,POOR_GRAMMAR,MEDIUM
보리차로 분유 타면 안돼요?,분유는 반드시 맹물(끓인 물)로 타야 하며 보리차나 다른 차로 타서는 안 됩니다.,https://www.youtube.com/watch?v=sLDedsQBmDU,a child nutrition specialist,POOR_GRAMMAR,SHORT
이유식 하루에 500~600g 먹어야 하는거 맞나요?,일반적으로 하루 이유식 섭취량이 500~600 정도면 양에는 문제가 없습니다. 몸무게가 정상적으로 자라는 아기라면 이유식을 많이 먹는 것 같아도 크게 걱정하지 않아도 됩니다.,https://www.youtube.com/watch?v=ZnfIY5F1UR4,a pediatric nutrition expert,MISSPELLED,MEDIUM
소아청소년과에서 모유수유와 관련된 비만 문제에 대해 어떻게 설명하나요?,"소아청소년과 전문의는 모유수유를 하더라도 아이가 비만이 될 수 있다고 설명합니다. 비만은 섭취한 칼로리가 소비한 칼로리보다 많을 때 발생하며, 모유수유가 비만을 덜 유발하는 것은 사실이지만, 모유만 먹인다고 해서 안심할 수는 없습니다. 수유 패턴이 잘못되면 아기가 과다섭취하여 체중이 증가할 수 있으며, 일정한 시간마다 정해진 양을 주거나, 자주 계속 먹이거나, 입의 작은 신호만 보고 바로 먹이거나, 보챈다고 즉시 먹이는 등의 습관은 피해야 합니다. 체중이 증가한 경우에는 정상적인 수유 패턴을 지키고 있는지 확인하는 것이 중요합니다.",https://www.youtube.com/watch?v=wvLDAfKCce4,a pediatric nutrition expert,MISSPELLED,LONG
어린 아기에게 수수를 포함한 잡곡을 이유식에 어떻게 섞어 주는 것이 좋을까요?,"어린 아기에게 수수를 포함한 잡곡을 이유식에 섞어 주는 것은 권장됩니다. 이유식은 보통 쌀미음으로 시작하지만, 쌀죽으로 시작하는 것이 무난하며, 처음부터 잡곡을 약 10% 정도 섞어도 괜찮습니다. 이후 비율을 점차 높여 50%까지 올리는 것이 좋습니다. 수수는 잡곡의 일종으로, 통곡물로서 소화에 해롭지 않으며 오히려 섞어 주는 것이 좋습니다. 중요한 것은 곡식의 익힘 정도와 질감으로, 잡곡도 충분히 익혀 부드럽게 만들어 주어야 합니다.",https://www.youtube.com/watch?v=J43GQGMKCCQ,a child nutrition specialist,PERFECT_GRAMMAR,LONG
푸른 생선이 비타민 D 공급원으로서 어떤 역할을 하나요?,푸른 생선은 비타민 D가 포함된 음식 중 하나입니다. 그러나 식사만으로는 충분한 양을 얻기 어렵기 때문에 비타민 D 보충제를 섭취하는 것이 권장됩니다.,https://www.youtube.com/watch?v=vLXZilr9H84,a pediatrician,PERFECT_GRAMMAR,MEDIUM
아기 젖 물리기 힘들면 유축해서 먹이는게 좋나요?,"아기를 직접 젖에 물리는 것이 가장 좋습니다. 유축해서 먹이는 경우, 아기가 젖병에 익숙해져 엄마 젖을 잘 물지 않으려 할 수 있습니다. 유축하면 시간이 더 걸리고 엄마에게 부담이 되며, 결국 모유수유를 중단하는 부모가 많아집니다. 따라서 아기를 직접 젖에 물릴 수 있다는 확신을 가지고 노력하는 것이 중요합니다.",https://www.youtube.com/watch?v=xI7N8bcy9yo,a pediatrician,POOR_GRAMMAR,MEDIUM
아이들 밥 안 먹는 이유는 뭐에요?,"많은 아이들이 다른 문제가 없음에도 밥을 잘 먹지 않습니다. 아이들의 식습관을 고치는 가장 좋은 방법은 식사 시간이 지나면 음식을 치우는 것입니다. 아이들은 배가 고프면 결국 먹게 되므로, 지금 먹지 않으면 다음 식사 때까지 아무것도 주지 않는다는 것을 분명히 가르쳐야 합니다.",https://www.youtube.com/watch?v=w5s5Y76ilcA,a pediatrician,MISSPELLED,SHORT
오트밀은 아기 이유식에 어떤 역할을 하나요?,"오트밀은 아기 이유식에서 쌀과 섞어 사용하거나 대안으로 시작하는 것이 권장됩니다. 이는 비소 섭취를 줄이는 데 도움이 되며, 영양 측면에서도 더 나은 선택이 될 수 있습니다.",https://www.youtube.com/watch?v=mYABC4UAeEU,a pediatric nutrition expert,MISSPELLED,MEDIUM
